id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,close_approach_date,relative_velocity_km_per_s,miss_distance_km,orbiting_body
54431498,(2024 FE1),26.13,0.0157962856,0.0353215683,False,2025-03-22,5.017554392,20476347.686987609,Earth
54481741,(2024 SH1),26.84,0.0113908197,0.0254706471,False,2025-03-22,2.530408934,20644386.486422509,Earth
54482414,(2024 SY1),26.01,0.0166937912,0.0373284519,False,2025-03-22,12.0851867895,62576445.230134953,Earth
54486936,(2024 TA1),24.38,0.0353634784,0.0790751417,False,2025-03-22,13.736232396,56222786.518771855,Earth
54524054,(2025 FZ),27.53,0.0082900085,0.0185370226,False,2025-03-22,7.1549396633,1268709.855252592,Earth
54524124,(2025 FB2),26.54,0.0130784109,0.0292442157,False,2025-03-22,13.1589675572,3120745.622851307,Earth
54524628,(2025 FX6),29.4,0.0035039264,0.0078350176,False,2025-03-22,20.8381915373,161563.694988542,Earth
54524646,(2025 FZ7),27.28,0.0093015425,0.0207988814,False,2025-03-22,10.2440380664,1397971.241206922,Earth
54525376,(2025 FM15),26.5,0.0133215567,0.0297879063,False,2025-03-22,2.1887818442,9920965.12120572,Earth
54525862,(2025 FZ21),22.64,0.0788052183,0.1762138252,False,2025-03-22,25.7097765967,14622493.61924071,Earth
54525644,(2025 FN18),24.87,0.0282198679,0.063101543,False,2025-03-22,12.2002118589,8169715.144041723,Earth
3092124,(1994 GL),25.5,0.0211132445,0.0472106499,False,2025-03-23,22.1706530604,52987376.372533598,Earth
3370497,(2007 EE26),26.1,0.0160160338,0.0358129403,False,2025-03-23,19.1878407474,72221520.493427547,Earth
3562324,(2011 GP44),24.4,0.0350392641,0.0783501764,False,2025-03-23,15.3135708394,25052654.061236565,Earth
3633049,(2013 FY7),22.51,0.0836671502,0.1870854353,False,2025-03-23,9.491480233,73098359.580922998,Earth
3669221,(2014 HL123),22.5,0.0840533402,0.1879489824,False,2025-03-23,6.9241664946,27338980.703247704,Earth
3693145,(2014 TJ33),23.12,0.0631764148,0.1412667581,False,2025-03-23,18.4231377493,32662928.148695513,Earth
3841620,(2019 HM3),27.0,0.0105816886,0.023661375,False,2025-03-23,13.1045784138,39363374.813712552,Earth
54132072,(2021 FP),22.84,0.0718712133,0.1607089186,False,2025-03-23,21.9699302414,26854911.347029798,Earth
54271307,(2022 GS3),24.26,0.0373727432,0.0835679943,False,2025-03-23,12.7390348691,22884919.993724114,Earth
54292217,(2022 OC3),28.37,0.0056306039,0.0125904131,False,2025-03-23,2.9845992964,16677411.594647931,Earth
54404103,(2023 VO6),28.11,0.0063468024,0.0141918816,False,2025-03-23,8.0366282789,25024387.648418574,Earth
54431184,(2024 FB),25.79,0.0184737464,0.0413085527,False,2025-03-23,23.1906848544,70241974.607339657,Earth
54519239,(2025 CT2),22.59,0.0806408277,0.1803183724,False,2025-03-23,12.2095960092,27236782.948276778,Earth
54520926,(2025 DA15),24.94,0.0273246732,0.0610998267,False,2025-03-23,7.7580068576,6482838.551518491,Earth
54523641,(2025 EL4),21.05,0.1638909515,0.3664713084,False,2025-03-23,17.7017811337,12054854.166609371,Earth
54524121,(2025 FC2),28.39,0.0055789822,0.0124749835,False,2025-03-23,13.4186739817,252897.14400731,Earth
54524125,(2025 FY1),26.8,0.0116025908,0.0259441818,False,2025-03-23,14.3229845025,675099.164142904,Earth
54524629,(2025 FY6),30.91,0.0017480545,0.0039087688,False,2025-03-23,23.4265928771,21944.257233921,Earth
54524987,(2025 FP12),25.23,0.0239086457,0.0534613571,False,2025-03-23,6.2149222004,8345756.352416959,Earth
54525103,(2025 FQ12),28.89,0.0044315431,0.0099092316,False,2025-03-23,11.5977886192,490743.769906465,Earth
54525642,(2025 FL18),25.26,0.0235806068,0.0527278398,False,2025-03-23,7.8896608766,6662985.278958646,Earth
54527895,(2025 HT6),23.41,0.0552783379,0.1236061213,False,2025-03-23,6.3962046232,8746664.806213984,Earth
54548705,(2025 SP20),27.37,0.0089239058,0.01995446,False,2025-03-23,11.3333032474,18176679.443176473,Earth
3153530,(2003 HT42),24.8,0.0291443905,0.0651688382,False,2025-03-24,13.4593523451,39809222.198381411,Earth
3338369,(2006 QS23),20.1,0.2538370294,0.5675968529,False,2025-03-24,18.0005428267,31072890.461123428,Earth
3748508,(2016 FK14),20.7,0.1925550782,0.4305662442,False,2025-03-24,11.522293848,27228068.677872047,Earth
3781913,(2017 ST17),24.82,0.0288771931,0.0645713667,False,2025-03-24,16.9735131674,41287279.851464335,Earth
54073343,(2020 UC),27.59,0.0080640828,0.0180318372,False,2025-03-24,21.8128865534,71877560.597747234,Earth
54201815,(2021 TO),24.26,0.0373727432,0.0835679943,False,2025-03-24,9.0276080751,67106818.326389759,Earth
54354973,(2023 HW2),25.49,0.0212106988,0.0474285643,False,2025-03-24,24.0269791875,69139169.298549823,Earth
54392052,(2023 SN11),23.78,0.0466181437,0.1042413384,False,2025-03-24,24.0732824596,32288129.340264902,Earth
54423318,(2024 BA5),26.02,0.0166170902,0.0371569432,False,2025-03-24,7.6239479474,37274445.986957636,Earth
54469029,(2024 RD7),22.81,0.0728710415,0.1629446024,False,2025-03-24,27.1442652276,52544012.611702479,Earth
54523988,(2025 FS),26.0,0.0167708462,0.0375007522,False,2025-03-24,13.6517379361,1168910.677730311,Earth
54522697,(2025 ED2),20.803,0.1836347959,0.4106198867,False,2025-03-24,11.5219239201,27227180.739714662,Earth
54524319,(2025 FK3),29.05,0.0041167546,0.0092053431,False,2025-03-24,20.5477563324,122133.526162014,Earth
54524311,(2025 FQ2),27.72,0.0075954757,0.0169839999,False,2025-03-24,6.8654911194,2720913.705246376,Earth
54524317,(2025 FX2),27.4,0.0088014652,0.0196806745,False,2025-03-24,25.0810012257,274009.278049143,Earth
54524630,(2025 FZ6),28.3,0.0058150704,0.0130028927,False,2025-03-24,21.1576673265,350630.92845701,Earth
54525363,(2025 FK14),29.66,0.0031085294,0.006950883,False,2025-03-24,8.4686835147,337101.327013784,Earth
2152754,152754 (1999 GS6),19.22,0.3806755436,0.8512163929,True,2025-03-25,11.3800144723,18287995.577278361,Earth
3477940,(2009 WW7),28.9,0.004411182,0.0098637028,False,2025-03-25,7.2694805545,50451719.209172967,Earth
3653322,(2013 UM9),24.57,0.0324007435,0.0724502651,False,2025-03-25,7.6944396185,66654931.750507935,Earth
3740897,(2016 BC14),20.98,0.1692602495,0.3784774237,True,2025-03-25,18.8126070996,66986103.107713641,Earth
3837686,(2019 AX5),26.0,0.0167708462,0.0375007522,False,2025-03-25,6.5167387906,53740640.573349372,Earth
3840867,(2019 GM4),23.59,0.0508809225,0.1137732014,False,2025-03-25,18.8603745089,53340787.353007753,Earth
3844004,(2019 SP2),24.02,0.0417402433,0.0933340215,False,2025-03-25,8.1935401524,12472641.523681691,Earth
54017226,(2020 JR3),24.0,0.0421264611,0.0941976306,False,2025-03-25,6.7631029981,57855321.311022912,Earth
54123429,(2021 DO1),25.31,0.0230438467,0.0515276076,False,2025-03-25,15.4502503556,47232216.971315196,Earth
54245818,(2022 CO3),25.71,0.0191670368,0.0428587972,False,2025-03-25,4.8718173686,56190406.28420716,Earth
54256792,(2022 ER6),22.83,0.0722029558,0.1614507173,False,2025-03-25,9.9469518563,14746789.762131018,Earth
54269063,(2022 GU1),24.22,0.0380675544,0.0851216393,False,2025-03-25,23.4910407971,61434621.266339387,Earth
54357980,(2023 JL1),27.29,0.0092588058,0.0207033192,False,2025-03-25,5.5761674974,36811278.729372083,Earth
54381665,(2023 RF4),25.26,0.0235806068,0.0527278398,False,2025-03-25,12.7249844588,52796477.253307832,Earth
54416724,(2023 XX12),24.76,0.0296862251,0.0663804174,False,2025-03-25,8.3944522848,34874273.825018436,Earth
54447953,(2024 LG5),26.62,0.012605352,0.0281864239,False,2025-03-25,7.8508702334,53788076.532028098,Earth
54523989,(2025 FT),27.16,0.009830033,0.0219806221,False,2025-03-25,8.9925963066,1951844.429625954,Earth
54524308,(2025 FN2),25.74,0.0189040552,0.0422707525,False,2025-03-25,11.7903428677,3678553.474607931,Earth
54524130,(2025 FK2),26.84,0.0113908197,0.0254706471,False,2025-03-25,3.5089277615,4533534.248845776,Earth
54524974,(2025 FP11),26.22,0.0151549664,0.033887535,False,2025-03-25,8.6246775469,5418819.377765048,Earth
54525373,(2025 FD15),27.65,0.0078443141,0.0175404196,False,2025-03-25,10.5224430695,3280114.088775895,Earth
54525467,(2025 FU16),24.13,0.0396784754,0.0887237683,False,2025-03-25,6.0063280317,25024043.932352462,Earth
54526420,(2025 FH25),28.64,0.0049722731,0.0111183407,False,2025-03-25,9.7083442608,248077.295113141,Earth
3732114,(2015 UG51),25.8,0.0183888672,0.0411187571,False,2025-03-19,18.1233610962,52212414.047859414,Earth
3750669,(2016 GC135),23.5,0.0530340723,0.1185877909,False,2025-03-19,8.7799993063,29904819.401438492,Earth
3764835,(2016 WM8),24.2,0.0384197891,0.0859092601,False,2025-03-19,8.5119706044,72927066.579021988,Earth
54296739,(2022 QO2),27.66,0.0078082728,0.0174598287,False,2025-03-19,16.3409066888,9310511.430309537,Earth
54416960,(2023 XR14),28.34,0.0057089334,0.0127655632,False,2025-03-19,17.2112008625,34310532.08398954,Earth
54458504,(2024 NV1),25.16,0.0246919266,0.0552128263,False,2025-03-19,9.0847815967,73932626.061694488,Earth
54490132,(2024 TT9),24.66,0.0310852938,0.0695088301,False,2025-03-19,14.8237397756,58831928.205367305,Earth
54520803,(2025 DE7),25.21,0.0241298697,0.0539560289,False,2025-03-19,4.3224806982,18183538.714952991,Earth
54522521,(2025 CE13),21.41,0.138852907,0.310484539,True,2025-03-19,14.1470966724,17149718.833296874,Earth
54522918,(2025 EQ2),26.77,0.0117639989,0.0263051013,False,2025-03-19,6.1768988589,2008314.035202074,Earth
54523986,(2025 FQ),23.36,0.0565659358,0.1264852778,False,2025-03-19,19.2483373933,22080622.27473228,Earth
54524057,(2025 FC1),27.68,0.0077366861,0.017299756,False,2025-03-19,18.7567123766,640226.763702092,Earth
54524309,(2025 FO2),27.93,0.0068953287,0.0154184238,False,2025-03-19,12.7831840769,1311503.911703514,Earth
54524058,(2025 FD1),27.3,0.0092162655,0.0206081961,False,2025-03-19,23.7475456138,1013173.834738056,Earth
54524127,(2025 FF2),27.1,0.0101054342,0.0225964377,False,2025-03-19,20.7359580781,1350106.400394693,Earth
54524500,(2025 FQ4),22.74,0.0752583992,0.1682828966,False,2025-03-19,14.4767485978,2733331.121325087,Earth
54524507,(2025 FQ5),26.88,0.0111829138,0.0250057554,False,2025-03-19,4.8626620722,765025.031843055,Earth
54524647,(2025 FA8),28.11,0.0063468024,0.0141918816,False,2025-03-19,6.7518721527,5281572.502389479,Earth
54524972,(2025 FR10),24.23,0.0378926498,0.0847305409,False,2025-03-19,10.5191927112,19876170.442253632,Earth
54526418,(2025 FC25),27.43,0.0086807046,0.0194106455,False,2025-03-19,13.0820831281,4044259.619781433,Earth
3699902,(2014 UV210),26.9,0.0110803882,0.0247765013,False,2025-03-30,3.2056986735,30347482.745042271,Earth
3715466,(2015 GK),26.0,0.0167708462,0.0375007522,False,2025-03-30,16.7577704784,23312095.948559977,Earth
3742881,(2016 CK137),27.3,0.0092162655,0.0206081961,False,2025-03-30,8.950586705,70026078.446986028,Earth
3761354,(2016 UR5),26.7,0.0121494041,0.0271668934,False,2025-03-30,19.8076403787,70834158.20956848,Earth
3772842,(2017 FO91),25.1,0.0253837029,0.0567596853,False,2025-03-30,7.0758229437,16311206.211462665,Earth
3986764,(2020 BM1),25.6,0.0201629919,0.0450858206,False,2025-03-30,18.7144143692,59285471.323343,Earth
54055061,(2020 TR1),27.1,0.0101054342,0.0225964377,False,2025-03-30,6.5690297465,45082580.521085782,Earth
54087767,(2020 VA4),27.43,0.0086807046,0.0194106455,False,2025-03-30,5.6356464964,4443922.087879015,Earth
54354663,(2023 HJ1),26.44,0.0136947774,0.0306224531,False,2025-03-30,8.3762971989,16479710.170514543,Earth
54482430,(2024 SP2),28.99,0.0042320908,0.0094632427,False,2025-03-30,5.0002097951,26596673.334666683,Earth
54492951,(2024 TV20),23.51,0.0527904029,0.1180429295,False,2025-03-30,10.8375071569,63022797.552494423,Earth
54497456,(2024 UY17),30.37,0.0022415838,0.0050123337,False,2025-03-30,6.2814749453,56774129.633214512,Earth
54522534,(2025 EJ1),23.62,0.0501828101,0.1122121746,False,2025-03-30,12.4865742536,13094826.814181357,Earth
54524324,(2025 FA4),26.57,0.0128989683,0.02884297,False,2025-03-30,5.2424208817,10551996.283356356,Earth
54524513,(2025 FV5),24.34,0.0360209346,0.0805452583,False,2025-03-30,9.8477096568,19844643.334421973,Earth
54524642,(2025 FW7),23.4,0.0555334912,0.1241766613,False,2025-03-30,17.6617268112,8496775.312423237,Earth
54524980,(2025 FW11),25.9,0.0175612318,0.0392681082,False,2025-03-30,11.9996643285,2267317.375308322,Earth
54525111,(2025 FX12),25.6,0.0201629919,0.0450858206,False,2025-03-30,2.6835085969,15324561.464598929,Earth
54525112,(2025 FR13),24.19,0.0385971268,0.0863057993,False,2025-03-30,16.3311340846,1332409.451086877,Earth
54525641,(2025 FG18),27.21,0.0096062741,0.021480282,False,2025-03-30,8.3795293553,1493490.483507651,Earth
54526131,(2025 GR),25.85,0.0179702855,0.0401827799,False,2025-03-30,15.1578979794,3268649.252094196,Earth
2414800,414800 (2010 SV3),20.7,0.1925550782,0.4305662442,False,2025-03-31,11.3561214687,23602490.786028729,Earth
3290880,(2005 SL),22.4,0.0880146521,0.1968067451,False,2025-03-31,9.5550308062,5510062.604308419,Earth
3398649,(2007 YN56),23.0,0.0667659413,0.1492931834,False,2025-03-31,9.1667362824,71833036.067935087,Earth
3667093,(2014 GT34),21.65,0.1243240006,0.2779969165,False,2025-03-31,17.0215350787,18662330.707110907,Earth
3765641,(2016 XB2),21.54,0.1307841086,0.2924421572,False,2025-03-31,17.7983266694,28009402.719904632,Earth
3773912,(2017 GL6),23.06,0.0649463841,0.1452245297,False,2025-03-31,15.6624345918,39192210.37622102,Earth
3836294,(2018 WE1),26.1,0.0160160338,0.0358129403,False,2025-03-31,8.6558448751,60249226.922906321,Earth
54145462,(2021 JL6),24.73,0.0300992017,0.067303861,False,2025-03-31,6.0517352544,45166227.452026506,Earth
54202995,(2021 TX1),27.3,0.0092162655,0.0206081961,False,2025-03-31,32.4068895599,72417374.802740471,Earth
54203016,(2021 TZ2),24.75,0.0298232505,0.0666868155,False,2025-03-31,8.2171314411,46373400.358092681,Earth
54431986,(2024 FN3),25.35,0.0226232491,0.0505871228,False,2025-03-31,10.6693082571,36445222.555102355,Earth
54524323,(2025 FZ3),26.4,0.0139493823,0.0311917671,False,2025-03-31,7.1314658535,3233044.869275474,Earth
54524636,(2025 FQ7),27.07,0.0102460147,0.0229107855,False,2025-03-31,14.6231490483,2858211.533656467,Earth
54524976,(2025 FS11),25.09,0.0255008688,0.0570216761,False,2025-03-31,12.4978148396,6929486.793424608,Earth
54525366,(2025 FT14),23.57,0.0513517179,0.1148259319,False,2025-03-31,17.7205749363,16367659.465991594,Earth
54525757,(2025 FO20),26.63,0.0125474356,0.028056919,False,2025-03-31,4.6555269548,3615796.255595924,Earth
54526715,(2025 GJ1),25.79,0.0184737464,0.0413085527,False,2025-03-31,4.5741985847,4171118.134828249,Earth
54527071,(2025 GO1),24.27,0.037201031,0.0831840342,False,2025-03-31,7.8122226044,2927097.328608764,Earth
54527289,(2025 HK1),23.71,0.0481454197,0.1076564312,False,2025-03-31,10.1549165595,28313723.413654666,Earth
2004034,4034 Vishnu (1986 PA),18.49,0.5327886649,1.1913516723,True,2025-04-01,11.9802250041,23450596.738322099,Earth
3666925,(2014 GJ1),24.21,0.0382432662,0.0855145429,False,2025-04-01,5.888606379,14228541.167202945,Earth
3714456,(2015 FU117),24.43,0.0345585074,0.0772751717,False,2025-04-01,6.7552161858,26632062.505989623,Earth
3746490,(2016 ED86),25.3,0.0231502122,0.0517654482,False,2025-04-01,15.9504277334,62026612.096752928,Earth
54134665,(2021 GN1),26.42,0.0138214936,0.0309057992,False,2025-04-01,13.8964665671,11080614.494000071,Earth
54266059,(2022 FR3),22.59,0.0806408277,0.1803183724,False,2025-04-01,7.4363456686,2532351.15515214,Earth
54356389,(2023 HM4),27.69,0.0077011393,0.0172202709,False,2025-04-01,7.2978590246,32074599.219823193,Earth
54419181,(2023 YH2),22.45,0.086011194,0.1923268766,False,2025-04-01,22.9168121023,73295088.155147989,Earth
54433337,(2024 GM2),23.2,0.0608912622,0.1361570015,False,2025-04-01,18.2692894745,72840664.384431178,Earth
54517091,(2025 BQ2),23.46,0.0540200494,0.1207925025,False,2025-04-01,11.1247181735,24070970.428535639,Earth
54520811,(2025 DO7),22.38,0.0888290416,0.1986277755,False,2025-04-01,9.8868871857,22558102.62268561,Earth
54524520,(2025 FC6),26.05,0.0163890951,0.0366471308,False,2025-04-01,11.4092846768,4524128.447327183,Earth
54524722,(2025 FC8),26.71,0.0120935826,0.0270420729,False,2025-04-01,7.5674458629,7635976.093589399,Earth
54524632,(2025 FL7),26.21,0.0152249185,0.0340439527,False,2025-04-01,8.7352213615,4844882.317498847,Earth
54524633,(2025 FM7),24.79,0.0292789148,0.0654696439,False,2025-04-01,7.0452886147,13989641.940770896,Earth
54525367,(2025 FU14),23.17,0.061738344,0.1380511341,False,2025-04-01,12.2517371685,21366032.234947202,Earth
54525463,(2025 FR16),25.47,0.021406959,0.0478674154,False,2025-04-01,6.0370253311,19104822.177721843,Earth
54525859,(2025 FH21),27.39,0.0088420909,0.0197715164,False,2025-04-01,10.5839748992,1149656.48939473,Earth
54526126,(2025 GO),25.88,0.0177237239,0.0396314515,False,2025-04-01,8.3195806685,4008993.103752106,Earth
2811221,811221 (2022 FR3),22.58,0.0810130488,0.1811506842,False,2025-04-01,7.43634567,2532351.15515214,Earth
3692751,(2014 TN17),21.5,0.1332155667,0.2978790628,True,2025-03-26,21.4671516983,5092311.165684686,Earth
3750678,(2016 GM135),22.32,0.0913177026,0.2041925905,False,2025-03-26,24.1926916072,60229846.339330377,Earth
3843767,(2019 RK),25.26,0.0235806068,0.0527278398,False,2025-03-26,4.8474524156,37238134.066052962,Earth
54016462,(2020 GC1),25.25,0.0236894499,0.0529712204,False,2025-03-26,15.2494072554,30402116.485557751,Earth
54317182,(2022 UG2),27.11,0.0100590039,0.0224926165,False,2025-03-26,8.9280270689,34770471.887208139,Earth
54520712,(2025 DW5),24.66,0.0310852938,0.0695088301,False,2025-03-26,5.6381949117,6329845.228743527,Earth
54524510,(2025 FS5),24.17,0.0389542616,0.087104377,False,2025-03-26,21.1087076679,7374512.362194622,Earth
54524122,(2025 FD2),27.49,0.0084441313,0.0188816516,False,2025-03-26,8.9431210424,2108351.911085727,Earth
54524315,(2025 FT2),23.32,0.0576175751,0.1288368146,False,2025-03-26,14.4985837761,19699750.063117094,Earth
54524312,(2025 FR2),26.71,0.0120935826,0.0270420729,False,2025-03-26,10.5333403965,2715715.987092374,Earth
54524979,(2025 FX11),24.69,0.0306587876,0.0685551332,False,2025-03-26,17.3658263891,13388086.271343165,Earth
54524724,(2025 FH10),24.23,0.0378926498,0.0847305409,False,2025-03-26,4.24983792,19635134.240168207,Earth
54524982,(2025 FY11),28.78,0.0046618144,0.0104241338,False,2025-03-26,4.0589118405,498512.282577056,Earth
54525751,(2025 FD20),25.74,0.0189040552,0.0422707525,False,2025-03-26,18.3774715164,2096840.325069653,Earth
54525636,(2025 FE18),29.35,0.0035855433,0.0080175186,False,2025-03-26,17.9082331381,361783.509504658,Earth
54525860,(2025 GC),27.59,0.0080640828,0.0180318372,False,2025-03-26,5.9344070683,1860168.969956792,Earth
54525368,(2025 FZ14),26.23,0.0150853356,0.0337318359,False,2025-03-26,11.3914000728,1214087.947928629,Earth
54525362,(2025 FH14),23.61,0.0504144434,0.1127301225,False,2025-03-26,11.3474819907,17878504.304724974,Earth
54525458,(2025 FZ15),29.21,0.0038243266,0.0085514543,False,2025-03-26,12.6819897248,165831.647420707,Earth
54542337,(2025 QP8),24.78,0.0294140602,0.0657718381,False,2025-03-26,8.106674222,26859558.111188377,Earth
3371138,(2007 EJ88),23.61,0.0504144434,0.1127301225,False,2025-03-27,25.8512521409,7264722.261004817,Earth
3747305,(2016 ED157),24.68,0.0308003021,0.0688715693,False,2025-03-27,2.4994935852,17445304.118463146,Earth
3841200,(2019 GN20),26.5,0.0133215567,0.0297879063,False,2025-03-27,20.9474758417,31416957.304321004,Earth
54135789,(2021 GF5),23.27,0.0589596608,0.1318378096,False,2025-03-27,13.9894451964,57326661.242895171,Earth
54224433,(2021 WN2),26.72,0.0120380177,0.0269178258,False,2025-03-27,8.7539844898,36970871.562182097,Earth
54265625,(2022 FK1),26.47,0.013506878,0.0302022973,False,2025-03-27,19.2767955636,53222611.78257169,Earth
54433568,(2024 GE3),26.08,0.0161642283,0.0361443134,False,2025-03-27,4.979092343,24824602.325956086,Earth
54521606,(2025 DV22),23.9,0.04411182,0.0986370281,False,2025-03-27,12.2216276012,6335912.873471366,Earth
54524326,(2025 FC4),25.79,0.0184737464,0.0413085527,False,2025-03-27,11.3886731697,4305240.628769294,Earth
54524631,(2025 FA7),26.32,0.0144728805,0.0323623447,False,2025-03-27,19.9965095435,1964229.397926662,Earth
54524528,(2025 FO6),27.47,0.0085222639,0.0190563613,False,2025-03-27,12.5269124358,808463.511038576,Earth
54525107,(2025 FT12),24.87,0.0282198679,0.063101543,False,2025-03-27,8.7935988062,2862482.911879855,Earth
54525645,(2025 FO18),25.7,0.0192555078,0.0430566244,False,2025-03-27,18.6747805992,3927773.218734688,Earth
54526426,(2025 GZ),23.55,0.0518268695,0.1158884032,False,2025-03-27,17.2070682597,9484569.629159201,Earth
3522631,(2010 KC),24.18,0.038775283,0.0867041687,False,2025-03-28,27.6914130487,51438746.04395647,Earth
3752012,(2016 GW221),24.75,0.0298232505,0.0666868155,False,2025-03-28,7.8153483261,11283838.293584935,Earth
54051072,(2020 PP3),25.0,0.02658,0.0594346868,False,2025-03-28,8.8117337084,72737376.928655598,Earth
54055115,(2020 TL3),26.0,0.0167708462,0.0375007522,False,2025-03-28,12.8922297106,53680563.17578161,Earth
54376459,(2023 OE5),26.37,0.0141434375,0.0316256878,False,2025-03-28,3.0157544439,17917415.713017703,Earth
54381341,(2023 RA4),24.68,0.0308003021,0.0688715693,False,2025-03-28,13.4071266131,57028828.085174492,Earth
54413294,(2023 XW1),27.51,0.008366715,0.0187085435,False,2025-03-28,9.3718033764,25577834.378189597,Earth
54415298,(2023 XW5),28.69,0.0048590904,0.0108652564,False,2025-03-28,13.0363947842,44039481.801623341,Earth
54431582,(2024 FN1),26.1,0.0160160338,0.0358129403,False,2025-03-28,12.4239706557,34954912.103436868,Earth
54519691,(2025 CG4),22.5,0.0840533402,0.1879489824,False,2025-03-28,2.9379463848,26315898.717343595,Earth
54520338,(2025 DU3),22.37,0.0892390579,0.1995445996,False,2025-03-28,13.3663013958,19601011.295136521,Earth
54524721,(2025 FB8),28.48,0.0053524791,0.011968507,False,2025-03-28,5.2112842588,118661.195041657,Earth
54524523,(2025 FG6),28.6,0.0050647146,0.0113250461,False,2025-03-28,6.0142191797,1131873.745708469,Earth
54524527,(2025 FM6),24.4,0.0350392641,0.0783501764,False,2025-03-28,13.7931166908,6363853.507007858,Earth
54524639,(2025 FS7),26.4,0.0139493823,0.0311917671,False,2025-03-28,6.0326753362,6123854.33231706,Earth
54524645,(2025 FY7),26.64,0.0124897854,0.0279280092,False,2025-03-28,7.3128729093,399421.959601983,Earth
54524975,(2025 FQ11),24.07,0.0407901194,0.0912094798,False,2025-03-28,18.0363746739,12523977.244514938,Earth
54525109,(2025 FV12),30.16,0.0024691927,0.0055212826,False,2025-03-28,10.8706316671,101643.330304919,Earth
54525635,(2025 FR17),26.33,0.0144063837,0.0322136532,False,2025-03-28,11.4557954434,1855416.784179224,Earth
54525647,(2025 FU18),25.3,0.0231502122,0.0517654482,False,2025-03-28,6.2252440106,23843505.057066412,Earth
54525758,(2025 FP20),25.43,0.021804944,0.0487573371,False,2025-03-28,18.174873661,3058445.739487677,Earth
54051583,(2020 QP6),20.71,0.191670368,0.428587972,False,2025-03-29,10.0308486867,18198384.807571791,Earth
54137799,(2021 HA),25.58,0.0203495578,0.0455029946,False,2025-03-29,20.2372737676,70353054.00281227,Earth
54471389,(2024 RW25),25.62,0.0199781365,0.0446724713,False,2025-03-29,7.6251447718,72467203.773827078,Earth
54487277,(2024 TO2),26.0,0.0167708462,0.0375007522,False,2025-03-29,14.8397785008,29296720.021981221,Earth
54488499,(2024 TN5),27.97,0.0067694748,0.0151370059,False,2025-03-29,6.565821125,34337479.282950723,Earth
54521614,(2025 DY24),23.93,0.0435065831,0.0972836774,False,2025-03-29,7.746229129,24932876.985763004,Earth
54524120,(2025 FZ1),26.85,0.0113384836,0.0253536201,False,2025-03-29,9.4508679233,2465112.013874507,Earth
54524310,(2025 FP2),26.24,0.0150160248,0.0335768522,False,2025-03-29,6.194052301,20890506.757160097,Earth
54525865,(2025 FC22),27.3,0.0092162655,0.0206081961,False,2025-03-29,20.4692509459,400580.654944281,Earth
2791983,791983 (2020 QP6),20.7,0.1925550782,0.4305662442,False,2025-03-29,10.0308513759,18198381.486499077,Earth
3394072,(2007 VZ137),21.6,0.1272198785,0.2844722965,True,2025-04-02,27.6306260962,54315588.855377625,Earth
3647019,(2013 RU5),20.49,0.2121069879,0.4742856434,False,2025-04-02,31.8465682361,58886435.042009664,Earth
3763937,(2016 WH),27.07,0.0102460147,0.0229107855,False,2025-04-02,17.7681478247,33819619.836961881,Earth
3843838,(2019 RE3),22.85,0.0715409951,0.1599705282,False,2025-04-02,17.3752934383,41398926.806295941,Earth
3879226,(2019 UJ),26.9,0.0110803882,0.0247765013,False,2025-04-02,13.5351914482,27311710.32800796,Earth
54049349,(2020 OG3),26.8,0.0116025908,0.0259441818,False,2025-04-02,7.8138330799,66524804.327524388,Earth
54135787,(2021 GD5),27.2,0.0096506147,0.0215794305,False,2025-04-02,18.5912640548,49099588.345682925,Earth
54209222,(2021 TK13),25.4,0.022108281,0.0494356193,False,2025-04-02,4.988821624,20594775.195196539,Earth
54218591,(2021 VC9),27.06,0.0102933082,0.0230165369,False,2025-04-02,6.7114604986,55975021.598971061,Earth
54265773,(2022 FX1),25.78,0.0185590173,0.0414992243,False,2025-04-02,10.4924175778,28027793.89308797,Earth
54349272,(2023 FT),24.86,0.0283501249,0.0633928065,False,2025-04-02,9.8295567371,13746738.847026593,Earth
54495427,(2024 UU2),26.23,0.0150853356,0.0337318359,False,2025-04-02,9.6791971463,46896431.178050618,Earth
54520718,(2025 DE6),22.45,0.086011194,0.1923268766,False,2025-04-02,8.5108478519,10196752.040824499,Earth
54524531,(2025 FP6),25.7,0.0192555078,0.0430566244,False,2025-04-02,10.0737417101,7395728.481715892,Earth
54524643,(2025 FV7),24.2,0.0384197891,0.0859092601,False,2025-04-02,9.6551656701,11309635.443960706,Earth
54525643,(2025 FM18),29.27,0.0037201031,0.0083184034,False,2025-04-02,12.8142268304,277546.654323376,Earth
54525755,(2025 FN20),24.49,0.0336166921,0.0751692087,False,2025-04-02,18.9905831928,6123423.684928691,Earth
54526039,(2025 GL),29.46,0.0034084347,0.0076214917,False,2025-04-02,5.8326496904,434635.637663626,Earth
54525753,(2025 GA),28.72,0.0047924212,0.0107161795,False,2025-04-02,10.6541653466,85027.913758055,Earth
54526559,(2025 GG1),24.8,0.0291443905,0.0651688382,False,2025-04-02,9.6978616077,9968074.911648485,Earth
2474163,474163 (1999 SO5),20.81,0.1830437804,0.4092983358,True,2025-04-03,7.4737596878,10390262.061755801,Earth
